Striker_ID,Nationality,Footedness,Marital Status,Goals Scored,Assists,Shots on Target,Shot Accuracy,Conversion Rate,Dribbling Success,Movement off the Ball,Hold-up Play,Aerial Duels Won,Defensive Contribution,Big Game Performance,Consistency,Penalty Success Rate,Impact on Team Performance,Off-field Conduct
265,Spain,Right-footed,Yes,13.73715924,11.44781998,26.18552577,0.575393751,0.234010805,0.725316524,76.65416824,62.25761523,19.70086928,30.05571478,9.38217171,0.760720796,0.587600718,6.70572099,10.93570089
266,England,Right-footed,No,8.76108409,5.890470725,15.10399852,0.51567534,0.259625376,0.782034401,89.41217436,60.17613252,22.46780102,42.4954819,5.362789947,0.718115364,0.841361626,5.686751858,7.939473885
267,Spain,Right-footed,No,23.16205652,7.895034529,24.22141757,0.817094272,0.111070621,0.696638744,61.21676923,50.24633973,21.45448529,28.16943815,9.184213568,0.812643467,1,8.747979502,13.1976458
268,England,Left-footed,No,7.84929311,13.31240191,18.67264651,0.582411419,0.215982591,0.745474091,66.21992101,73.03507932,10.0223411,37.47236745,5.904189392,0.742009155,0.828203422,7.156878492,4.551876378
269,France,Left-footed,No,12.79977757,6.119098827,19.8512904,0.612320481,0.174791008,0.648357036,72.31445923,66.64702745,14.3937813,50.29413101,4.328275192,0.770507534,0.965057296,7.365988899,9.387646908
270,Spain,Right-footed,No,15.65370289,13.43734567,33.65265223,0.655148538,0.195923866,0.680353342,76.46489538,54.47079163,24.64704992,47.96701927,8.448273119,0.587661747,0.737078785,5.331457314,10.33305667
271,Germany,Right-footed,No,22.20636645,10.12325581,32.63917084,0.604360245,0.217383824,0.679414057,67.84332362,70.01824854,19.33931706,40.15182943,9.581516848,0.938843694,0.796795251,3.564655703,9.782687803
272,England,Right-footed,Yes,7.820689244,6.312599672,29.26396685,0.769505104,0.175638572,0.625342165,61.2703891,55.02429162,17.38134349,30.25193424,12.17581795,0.733575801,0.80335247,7.47228482,7.591288547
273,England,Left-footed,Yes,20.81581876,9.897223217,17.35381065,0.537735064,0.166214596,0.682322584,78.81407529,52.17996507,13.20712992,46.45587712,4.60054947,0.819758697,0.578240892,8.809924083,7.419117036
274,Spain,Right-footed,No,15.05116531,10.91766335,22.78514085,0.619460746,0.201707621,0.54513817,77.21135363,52.40296883,14.60131839,40.19381238,8.39783937,0.666390833,0.683182217,6.548386502,8.888290342
275,Germany,Left-footed,No,10.09245674,9.865429887,33.4916839,0.525752941,0.145637703,0.650884625,60.83725899,42.28931447,9.8910068,16.79684402,6.180397512,0.78080099,0.690312492,9.872859039,9.631508973
276,Germany,Right-footed,Yes,17.31051737,3.28932584,25.9920184,0.467997749,0.145708744,0.671512451,83.55442801,64.7154238,19.49359641,47.82629826,8.566717421,0.619715524,0.882206608,5.592167349,9.204946873
277,France,Right-footed,No,15.99529848,5.818588473,41.23530678,0.538823091,0.233968664,0.674382025,81.70198709,41.68855122,17.0078121,39.75767166,4.059020898,0.795206784,0.887215311,4.89059109,10.08011578
278,Germany,Right-footed,No,11.99891561,7.257444093,27.75322488,0.59629632,0.142560298,0.675850255,71.34296497,47.71556169,15.16706055,52.02451248,4.474460449,0.714402592,0.832403644,6.865539386,5.962260086
279,Germany,Right-footed,Yes,15.34901042,7.776699713,26.34434382,0.557069778,0.233315625,0.69382358,70.79597862,39.24411991,19.65938287,29.04729481,5.448250354,0.75291905,0.88241029,6.834814849,7.544458042
280,Germany,Left-footed,No,13.07343202,9.862016293,22.83618475,0.530757902,0.223129565,0.747944152,75.54057771,59.13930307,21.81985315,8.232961868,7.157928091,0.819797403,0.783585059,8.539937463,6.119968136
281,Brazil,Left-footed,No,15.56758673,8.533103003,25.93478633,0.459368254,0.113709664,0.787451707,61.3829693,58.4967954,30.46598966,42.79083858,5.717837467,0.626745969,0.920193167,5.450074352,7.227774448
282,France,Right-footed,No,18.31065337,3.993966924,23.93271115,0.591689443,0.166121767,0.635023477,70.30031479,56.73303787,12.4405829,42.91563677,8.318108688,0.681550827,0.800878844,9.736188474,10.03044178
283,England,Right-footed,Yes,22.93008408,9.140593553,29.95676074,0.449527963,0.25970547,0.579679914,48.47616455,49.57422305,25.79690522,23.09328372,9.053789237,0.795732428,0.805786405,10.93383393,8.215967841
284,Spain,Left-footed,Yes,8.810922506,9.831757236,31.69691622,0.676005596,0.150941723,0.595795559,78.76455646,48.27766247,24.86550781,30.21500454,8.199155082,0.959822147,0.773440737,6.921711946,13.21371833
285,England,Left-footed,Yes,25.66516687,9.679371344,19.49807378,0.608243975,0.176779787,0.651279708,54.38506778,64.64369864,16.1045363,67.55217744,10.23757528,0.736191767,0.868445048,9.49942084,8.386812734
286,France,Left-footed,No,5.239561002,11.24234218,15.68136933,0.45424485,0.223103045,0.664807868,85.03419828,54.49448068,21.01617977,36.94389386,7.831653259,0.809113612,0.757880118,4.887005859,8.119383761
287,Spain,Left-footed,No,14.24107452,10.50176646,12.14656239,0.569079092,0.239169525,0.623000393,66.69879906,63.16358322,17.71183375,47.30958976,4.566206579,0.739302853,0.897643138,9.150443082,8.212365839
288,France,Right-footed,Yes,17.94158603,9.377540238,28.55593929,0.524784359,0.187423056,0.570388334,67.88333018,51.14751314,20.9284429,33.49340173,9.726753027,0.944224559,0.686785086,9.094552817,6.724382614
289,Germany,Left-footed,No,16.40495934,7.789502866,17.27643376,0.631917451,0.17012449,0.654387917,63.72266094,61.81062743,27.54565507,19.09697101,5.789687529,0.575277833,0.690108375,8.72687456,7.884326775
290,Spain,Right-footed,No,11.8865024,3.017117199,9.929765849,0.734045045,0.271118493,0.718142662,67.11961126,73.03278037,23.02803116,38.29741753,8.820836999,0.759462104,0.868742676,6.968873822,10.25557605
291,Germany,Left-footed,No,13.95938875,9.288854657,27.72005023,0.412482753,0.286944983,0.759502947,84.18531345,65.861658,22.54304187,37.3439544,10.14746843,0.587445597,0.791145579,1.091502118,8.227941336
292,England,Left-footed,No,12.53499533,8.623063061,42.45099662,0.611502608,0.248942903,0.644257695,45.12191343,55.87586182,17.8484534,36.00121761,7.913376021,0.499342843,0.754610858,5.716545713,6.41308054
293,England,Left-footed,No,12.05317622,8.814736512,24.95750362,0.58398672,0.204265907,0.658700218,82.76965386,62.5719897,12.57971668,38.85359164,4.007682374,0.779746205,0.889005773,5.748167965,6.149830759
294,Spain,Left-footed,Yes,19.24801049,4.169754273,30.86943542,0.667134008,0.159586714,0.607330169,73.38023481,57.59334825,18.95765895,42.64268272,5.163575667,0.76394978,0.739273859,5.043490124,7.099596217
295,Spain,Left-footed,No,16.78507743,4.756830379,25.57280551,0.621319663,0.15847778,0.696856083,57.92978352,60.07880185,26.03304077,38.49883049,9.645488934,0.721516306,0.779979875,7.244486009,8.147726869
296,France,Right-footed,Yes,11.53545202,11.15945856,24.30777243,0.524803067,0.226125705,0.615157137,59.24687607,56.74388948,12.36416072,27.35993832,6.661754629,0.739380591,0.939922795,6.162073109,10.38717307
297,France,Right-footed,No,19.49799938,7.881334538,31.43353538,0.568094606,0.220919911,0.757312781,86.76393027,58.35664794,14.72455316,44.86184792,7.15914707,1,0.953914235,5.35077598,5.319022717
298,Germany,Left-footed,Yes,16.5364976,10.04450209,22.96807819,0.520397414,0.27007993,0.521413351,60.5449312,62.12093353,20.63133868,20.50628245,8.517648832,0.724182486,0.957239821,4.882399704,7.360347444
299,Spain,Left-footed,No,19.06431059,8.084955128,26.8717462,0.707600714,0.232522505,0.664037033,58.46649489,50.066413,15.07672608,19.49642543,8.392645724,0.801012436,0.771787422,5.568974029,8.288620039
300,England,Right-footed,Yes,18.14814421,8.089268418,27.25188464,0.602131165,0.124845985,0.730110734,81.37314542,49.84121173,16.03738276,47.39180495,7.557599625,0.685063518,0.92307029,9.242998424,4.332588465
301,France,Left-footed,No,10.85502495,10.81485142,20.32336682,0.790119069,0.252597381,0.718383452,73.38552876,46.11457446,17.88200709,45.07020272,6.582663258,0.779523258,0.705104717,5.677949891,6.332803434
302,France,Left-footed,Yes,12.1990948,6.451865815,31.94429645,0.593933919,0.150096969,0.969303366,60.62074423,43.99728895,13.17191298,39.42604635,6.374663109,0.726176632,0.709309713,5.970122587,6.640222921
303,England,Right-footed,No,18.73646803,8.288362331,23.7752817,0.529159323,0.180801436,0.734980002,72.16624975,47.82717308,15.12939077,26.04551495,8.715797651,0.708948152,0.564954415,6.08660477,6.408059252
304,France,Left-footed,Yes,18.05185133,6.613174134,19.70978388,0.448628561,0.21251001,0.59959454,59.74247316,61.59462507,23.51713958,32.92089059,8.107139062,0.931889853,0.96728682,7.677987028,8.38377909
305,Germany,Left-footed,No,14.89549203,6.696511318,28.7555689,0.419686032,0.299783374,0.690453575,81.00821398,51.07212485,13.46315109,37.37253252,6.485399999,0.867718496,0.713602015,7.912498977,7.678880781
306,Spain,Right-footed,Yes,15.58663692,7.07248363,18.71072413,0.441586406,0.355495928,0.522375367,80.61370965,65.13614464,12.01063933,24.04106031,9.164224626,0.763674665,0.787346742,0.910686922,6.889427795
307,England,Right-footed,Yes,21.38832448,8.666401315,25.1972681,0.626712665,0.230336153,0.691940025,75.32006199,60.34713749,16.8498751,32.60971342,6.74193177,0.519578806,0.708967566,9.043270428,8.855925253
308,Spain,Right-footed,No,12.04214306,6.563754135,24.93616702,0.650872502,0.190840169,0.616694394,73.61661061,40.31495787,23.65977751,46.52330338,5.296675651,0.713899078,0.869516525,9.872736068,11.44614944
309,France,Left-footed,No,17.73548691,11.76726838,32.60126896,0.44188093,0.226725282,0.791539028,87.61188125,66.54975584,19.01539096,54.27305364,5.482058602,1,0.762436634,4.899626925,11.27851303
310,France,Right-footed,Yes,13.98903674,5.316178093,28.32288763,0.689503831,0.244382771,0.645045973,69.99686327,68.10798646,17.67709461,35.80565247,5.042518327,0.726933833,0.669518311,5.055403511,4.154456456
311,England,Right-footed,No,13.91159398,7.439385068,24.82481129,0.551693895,0.183966619,0.688323408,58.18125875,50.06137325,20.22179399,47.56488354,6.455179967,0.860321757,0.844166256,6.099493224,9.154144368
312,Germany,Right-footed,Yes,20.49388426,6.680806825,30.72436409,0.614679301,0.289760568,0.636444216,74.49473913,64.20191543,11.27146284,20.85939929,9.467448557,0.89419424,0.656626998,5.487991961,7.64395342
313,Brazil,Right-footed,Yes,19.12708174,12.34093365,34.73145284,0.761222063,0.211503538,0.873885135,90.8604705,51.43501763,22.47352827,46.59451241,5.389809638,0.771896392,0.716259427,7.447853748,8.310310686
314,England,Right-footed,Yes,19.06754818,8.58966433,28.90467214,0.689683932,0.224887154,0.667875723,59.85240507,60.97670377,21.91717516,31.96051585,7.376951522,0.665817837,0.589311089,3.106949427,7.203433933
315,Brazil,Right-footed,No,21.52739404,11.09553362,25.07246834,0.573146935,0.233296213,0.883255704,66.38537233,47.35501593,17.95345763,43.07345617,5.686621309,0.506468767,0.657604189,4.764144784,8.23517726
316,Brazil,Left-footed,Yes,15.10501921,3.543318881,15.81714637,0.510880777,0.221079331,0.781415176,74.16446038,42.06893547,25.02962256,37.52247582,6.479381917,0.818416321,0.817852917,10.0783944,8.302814792
317,Germany,Left-footed,Yes,18.40976486,8.801150798,17.54420436,0.38481846,0.241947025,0.748206673,69.46095151,56.1718281,14.36251951,53.2041401,3.979917576,0.6685244,0.603546396,5.143560065,6.842096485
318,Brazil,Right-footed,No,13.44866622,10.66889239,22.86342707,0.528084668,0.169137341,0.736873315,60.1769642,58.76271054,25.63954497,31.25564352,6.558923542,0.767615045,0.651885428,9.486856556,6.207264904
319,Brazil,Right-footed,No,16.62083176,8.246851968,20.73341458,0.578886976,0.172084912,0.73937973,81.21857856,56.02320306,20.77246833,46.27606298,6.61258924,0.625017966,0.799763108,7.710676391,7.102608635
320,Germany,Right-footed,No,14.34928473,11.19644113,23.69120088,0.501282047,0.144992288,0.507232742,93.20040722,48.15969442,18.31723705,37.20492537,8.080575888,0.723476246,0.74563931,3.381464571,8.468518529
321,Brazil,Left-footed,No,15.48497982,6.44813465,25.39654947,0.586874303,0.221975062,0.672111661,71.96131459,56.00100938,19.90063182,38.41694522,7.446561827,0.753371905,0.999203664,8.27065839,9.197992683
322,Brazil,Left-footed,Yes,17.97578513,12.22804232,28.70784928,0.607685188,0.238946825,0.784515797,60.9593171,62.69294753,19.46367617,38.16146107,4.60321575,0.776859358,0.983389655,6.764665396,9.706697955
323,Brazil,Left-footed,Yes,10.90889658,14.89669437,24.50650855,0.577514402,0.222888643,0.695110282,54.51039475,59.5510697,26.10141448,31.54326896,9.168396488,0.638517781,0.713207754,6.089065888,7.011619954
324,England,Left-footed,Yes,25.46193638,6.911484319,28.40551151,0.534999742,0.283724622,0.559481015,72.57975981,61.82501031,14.61660436,39.85901034,7.42060608,0.869691095,0.855713762,7.489914186,8.567689135
325,England,Left-footed,Yes,9.969913093,6.663492436,25.4513209,0.616865467,0.199720199,0.694759555,81.03877343,53.298848,16.1874038,39.37351778,7.396787034,0.690310522,0.874928256,7.949266971,9.925005184
326,England,Left-footed,No,8.929056936,12.36015343,11.17173404,0.644194065,0.233437083,0.870410552,74.75167746,71.71717915,25.18151446,42.41240248,6.981635293,0.582553054,0.740252114,8.415183644,10.33118979
327,Germany,Left-footed,Yes,20.79055437,12.73871644,18.42465224,0.490960092,0.145414956,0.824689172,69.97596159,48.23826663,17.02232532,40.84505146,5.964485106,0.739097658,0.650445846,9.356505695,7.882334292
328,France,Left-footed,Yes,18.95831347,6.431419919,23.99138711,0.741093238,0.180645015,0.693799599,64.10728348,64.87560297,24.50266539,47.9799455,7.435604679,0.753437531,0.798770155,7.816271826,7.55813655
329,Brazil,Left-footed,No,18.12059909,6.739439549,16.5321368,0.590141187,0.234776888,0.795144928,59.07836367,71.81891093,28.49717992,49.23508616,7.951176872,0.766058943,0.782715433,4.248731822,8.382248468
330,Brazil,Right-footed,Yes,18.14172755,7.154646173,29.19950111,0.601884962,0.242455106,0.663349298,78.34751326,64.80908093,17.99102487,29.49376678,3.506208617,0.88621324,0.75642355,6.052709085,5.700585054
331,Germany,Right-footed,Yes,14.93876614,3.966648467,35.71525583,0.670821442,0.185301653,0.529612841,79.13771621,57.97475773,23.40681163,48.68772501,5.922478325,0.726355116,0.844231687,12.88609667,7.612780978
332,Brazil,Right-footed,Yes,10.51372814,5.244044161,33.53133296,0.623321613,0.196420037,0.607553401,54.54270213,54.71702953,14.23153859,28.13663573,6.490106059,0.738038038,0.724927039,8.448982121,9.489172797
333,England,Right-footed,Yes,15.37902279,4.9875777,23.5058999,0.695313663,0.124106313,0.856288877,85.89838978,70.36087651,23.77366649,45.87855888,7.512341211,0.639681562,0.684800245,11.7385746,9.283894259
334,France,Left-footed,Yes,11.61419144,5.696607305,35.43508296,0.628712417,0.18214854,0.672600692,75.74071221,45.77025075,20.99711993,46.19738785,9.386622012,0.83205535,0.810908297,9.790868164,7.459464791
335,Spain,Left-footed,Yes,19.87559867,7.895945338,26.0406722,0.538756263,0.244519158,0.675661602,83.99594645,50.2987574,22.36519141,20.88683108,5.456518371,0.768430906,0.838597009,7.483604143,8.435436402
336,Brazil,Right-footed,No,14.26471309,8.702644198,22.6403982,0.636150353,0.228760251,0.67001618,56.57872252,56.02442235,16.77213964,40.92979247,6.004076306,0.707997227,0.682335506,7.60281414,6.350699319
337,England,Left-footed,No,10.87251402,12.65150148,20.70618136,0.485627379,0.225033286,0.890413659,56.34175845,72.37653758,11.69458292,35.31503887,5.974931779,0.559532531,0.892809061,6.92683992,9.406984296
338,Spain,Right-footed,Yes,13.39307079,5.004937878,22.88271219,0.610855971,0.202488684,0.862595892,68.5103069,63.79767636,22.51626032,32.41234742,5.39694482,0.89444122,0.622951886,3.524390768,7.844357128
339,France,Left-footed,Yes,17.06465727,10.9529672,22.28276227,0.596677001,0.200353158,0.921878023,75.02784427,50.31954241,9.682984238,53.50852331,6.30562701,0.627232004,0.742188654,7.036094505,7.448097097
340,Spain,Right-footed,No,12.18137724,7.358033467,26.19291356,0.579188314,0.166983943,0.684095479,87.96360823,56.89692295,18.41324754,33.46320859,8.54160444,0.690872199,0.774199146,9.421349105,7.276552328
341,England,Left-footed,Yes,10.88889802,7.851608871,26.12401787,0.587146249,0.234941421,0.729562449,77.06078914,53.85676856,24.70590933,31.93623071,4.892329009,0.785834451,0.736377629,5.80072001,7.874212266
342,Spain,Left-footed,Yes,16.21843606,10.02445848,25.02132214,0.411815095,0.221048647,0.548335745,67.57318723,52.90211008,20.95948868,40.7569494,7.85562879,0.630344207,0.743493953,7.823905998,7.10424471
343,Germany,Right-footed,Yes,16.22483286,4.631833935,28.05856719,0.545127509,0.224600942,0.847693443,59.73630792,69.78889559,29.74171322,46.85589746,3.59619554,0.600649022,0.987107448,8.703182092,9.316286072
344,Spain,Left-footed,No,12.46528412,9.147229239,33.33452392,0.60928449,0.173698258,0.583222045,82.30000573,46.28256871,25.12554576,38.58351414,5.877324007,0.537605242,0.714911591,5.180639121,7.209432904
345,Brazil,Right-footed,Yes,12.64480847,8.499356625,31.64687895,0.615985639,0.092332854,0.721677556,60.35294574,76.08780856,16.73050806,51.66370546,6.3410214,0.822099695,1,6.097394271,11.18592819
346,Brazil,Right-footed,No,16.16024969,9.477353792,14.60571422,0.497232486,0.254857636,0.590269747,86.28468555,68.2822969,20.1365669,45.30975662,10.34971935,0.695481376,0.843712678,4.964177019,10.93042101
347,Germany,Right-footed,Yes,7.759578293,8.867505932,7.122552056,0.726570784,0.176058127,0.641113317,67.1561535,70.90861671,19.76314649,18.2178868,6.45039539,1,0.809205514,5.355668787,6.21691302
348,England,Right-footed,No,7.962681128,15.36590042,31.54023938,0.513382515,0.156861212,0.616273757,85.90582073,55.37060488,12.08911618,34.70533036,2.597513053,0.650564493,0.847624035,4.424789433,8.139408539
349,Brazil,Left-footed,No,11.40777889,6.086780047,15.43184911,0.69694572,0.234673946,0.639212474,76.7893129,58.50059281,15.29800542,34.38157901,3.002222186,0.657854898,1,5.199103077,6.698686757
350,France,Left-footed,Yes,13.93276424,6.407009135,23.42664219,0.642719436,0.180399368,0.64608773,68.63004511,45.66848185,17.19619547,44.79360953,7.068059173,0.693460703,0.7006407,9.838911362,7.346704874
351,Brazil,Left-footed,No,16.55453783,6.130578421,16.80920882,0.535377269,0.252996819,0.645173121,64.80603628,54.75337593,9.818897486,13.75182944,8.227541712,0.774313466,0.687958208,5.169045942,12.00485494
352,Brazil,Right-footed,Yes,22.37678108,6.333568643,12.38613694,0.777531089,0.230850297,0.783333391,66.59092123,64.93654848,20.23746734,65.49009709,7.750911715,0.702979666,0.72451338,7.252918438,7.384857166
353,England,Left-footed,No,19.28829812,6.087838618,28.7902391,0.480636317,0.234178466,0.589513721,74.28316692,72.96063062,18.75464078,45.31026095,7.335140212,0.811233221,0.803214315,5.994262493,8.720452074
354,Spain,Right-footed,Yes,14.20030735,11.56704959,30.31408612,0.691915417,0.131702214,0.722054143,70.77156496,48.92843183,11.63553049,41.48876804,9.324519195,0.652141161,0.627422888,9.357731874,9.082642588
355,Brazil,Left-footed,Yes,14.90491896,12.26151274,20.96442719,0.700058232,0.260597199,0.821795915,64.06188592,56.34494063,22.02106433,51.81567716,5.920817559,0.611840828,0.802233924,9.622324593,5.998741255
356,Germany,Left-footed,No,9.987353177,6.287761119,6.862703955,0.532937979,0.213062527,0.648680364,68.3436859,58.4870078,23.57936372,63.43654053,8.789821112,0.570178526,0.969354713,8.728139964,6.289809051
357,Spain,Left-footed,Yes,14.90743432,5.502933281,21.17628886,0.73924653,0.181536143,0.628208111,70.7857703,46.04210798,21.13517239,48.70746645,3.73597023,0.527642583,0.815140739,7.612269106,5.587955257
358,France,Right-footed,Yes,13.55670681,9.414246669,27.74262804,0.574995349,0.207169423,0.676947537,48.71265906,65.91349242,18.37965912,49.48813096,5.190104334,0.698193098,0.770731454,6.537880926,6.228058532
359,England,Left-footed,No,16.6135928,6.343330867,14.64761902,0.628869363,0.111188238,0.817972521,74.58168115,52.76009668,22.95721076,41.30690024,3.38591721,0.719901969,0.738183955,4.616250592,2.299939781
360,France,Left-footed,Yes,10.86384528,9.898795453,26.28351944,0.626032184,0.220432641,0.719410763,60.20278775,58.04609649,23.4011018,38.58474247,6.450309399,0.686856297,0.88985117,10.88705776,9.089164802
361,Spain,Right-footed,Yes,17.59673257,8.608769063,24.89283106,0.586569126,0.148531425,0.646878571,58.46667597,55.48050628,21.53701785,35.24204556,6.907477565,0.87434058,0.717416723,5.480653964,12.10838768
362,Spain,Left-footed,No,22.66369457,3.452767655,29.0550405,0.681080827,0.132366486,0.748387665,53.12655653,52.10661494,15.87693875,31.73888008,7.228202984,0.872803021,0.984639592,8.327292694,8.295641478
363,Spain,Right-footed,No,14.45619926,12.6425156,25.83706258,0.679348872,0.123882041,0.589770785,52.06107502,59.92955015,21.38300383,33.129859,7.123766706,0.716519701,0.993335975,9.119131145,5.167462281
364,France,Left-footed,Yes,17.00855861,13.38763302,18.18851741,0.425146803,0.255634419,0.768135951,56.44552497,57.84390421,25.97740325,26.49444036,5.144893338,0.570607889,0.82567508,5.889439006,6.714447234
365,Spain,Right-footed,Yes,18.45071996,6.161633929,33.37600051,0.730434024,0.16853683,0.740860731,62.90979042,56.28142118,17.01685471,39.24128549,6.619518311,0.693329489,0.798848491,9.076025055,7.08224631
366,France,Right-footed,No,12.99389764,6.83689532,23.89029299,0.433750801,0.276686385,0.669219153,89.53259138,52.71538378,30.4896967,23.15332423,4.005106663,0.690017861,0.903065981,8.528426407,5.964830446
367,Spain,Left-footed,No,16.12046241,8.857596172,24.80886822,0.70325462,0.173209927,0.61614142,64.74120324,63.19524671,17.37184533,41.90916524,9.72645795,0.684286504,0.90947985,10.45592767,9.720365277
368,Germany,Right-footed,Yes,15.062962,9.00337037,18.46712429,0.712670514,0.114632102,0.611331908,71.77750106,76.53617268,20.16203507,39.63669392,6.392747854,0.68022811,0.719400827,6.061307067,9.620520089
369,Spain,Right-footed,No,15.48838049,9.975632818,21.89702424,0.490903357,0.144173778,0.753481734,74.00481387,61.39887233,16.63757202,41.46935298,6.022227762,0.68465371,0.747344487,4.428271965,5.689096412
370,France,Right-footed,Yes,11.13495108,14.03061362,18.806381,0.558918571,0.261790581,0.82289805,71.31065186,69.96118215,21.11635418,34.7786843,10.17788066,0.711345838,0.667765257,5.989020489,9.450162089
371,Brazil,Right-footed,Yes,15.12255087,7.469158318,23.78937758,0.489429533,0.192205091,0.636269225,69.22556539,46.09778075,11.28889154,70.7686037,4.515506933,0.68644589,0.840906494,7.417707085,11.05362533
372,Spain,Right-footed,Yes,17.48999146,5.605108266,36.98195936,0.578507897,0.172585635,0.74583867,58.04706236,61.57761439,17.26979101,53.601159,4.748825772,0.770832251,0.866662788,7.116425454,11.80511641
373,Brazil,Right-footed,Yes,22.25571804,3.862042316,15.396692,0.569196572,0.208000911,0.491297298,84.50927548,49.02631681,14.539394,27.554575,4.80755935,0.786036872,0.665007436,6.213124207,13.73042405
374,Germany,Left-footed,Yes,19.79635413,5.80720988,13.70507021,0.677966053,0.225089137,0.641538227,88.07196644,45.23075072,20.67669174,42.32868087,6.864257237,0.658935491,0.75448011,3.181605082,6.196014701
375,England,Right-footed,No,25.76591229,7.900619081,35.29819229,0.731030875,0.255869941,0.696894107,53.17341306,52.60628593,24.97223688,33.91993857,7.863263259,0.877106533,0.665274608,7.940965992,13.64844085
376,Germany,Right-footed,No,11.16326219,13.38367359,23.53473426,0.739568381,0.272424961,0.609031658,59.75971409,71.91899334,23.23003094,29.85520273,8.479350936,0.65199377,0.710120019,10.94468896,7.291587223
377,Spain,Left-footed,No,19.36160318,6.447166103,20.31649083,0.543783197,0.182011568,0.606349363,67.20189658,69.50015829,8.141703196,26.59927929,12.14399063,0.588219939,0.855101706,7.928502476,6.815069089
378,Brazil,Left-footed,No,15.91671003,8.671363855,32.27933281,0.579077813,0.133697616,0.633222044,60.35462205,62.43004722,30.21034826,44.32216691,2.501135092,0.788077807,0.726651793,8.218271038,8.65414475
379,Brazil,Left-footed,Yes,25.94901467,7.950731312,20.76069122,0.431656181,0.179326742,0.729219273,75.05965553,44.6729944,21.4763997,33.18619765,8.217471178,0.668259187,0.769917404,8.144890612,6.835877332
380,France,Left-footed,Yes,10.95850857,11.56517982,37.78206799,0.519412993,0.213014025,0.681267098,62.71727798,58.03719349,16.1175043,49.67826024,5.885738855,0.782129147,0.637268827,7.79409334,8.798088281
381,Brazil,Left-footed,Yes,10.80139079,15.58079728,29.7454811,0.696485163,0.151812054,0.476176877,91.65056068,63.01700009,20.78563959,49.93782215,5.827169702,0.50963314,0.818699021,8.863331934,5.359845625
382,France,Left-footed,Yes,12.00303677,6.407393681,21.58462014,0.761558282,0.152142454,0.487929985,81.90548594,61.7553623,20.88094911,53.73914385,5.760455743,0.889245594,0.795572668,7.790747362,7.522494796
383,England,Left-footed,No,4.380521378,6.531681672,40.10115749,0.476565113,0.217189394,0.639313482,72.12574031,41.56206417,16.66575642,31.47613234,5.182460658,0.817229341,0.727104075,6.374645661,10.57116447
384,Spain,Right-footed,Yes,12.37122489,11.13248263,20.75999554,0.540753574,0.197567382,0.745768659,80.26986263,51.09682152,20.98958334,44.75365611,10.36904967,0.599952345,0.78109857,5.40802218,7.885877417
385,France,Right-footed,Yes,11.20433669,10.04567447,30.1946676,0.597359424,0.20163985,0.425249516,81.05900424,59.35922236,16.96263856,46.32454217,8.684594654,0.602122288,0.818029488,6.502052689,8.283191573
386,England,Left-footed,No,15.75196893,13.54012198,27.09504806,0.628016116,0.162075233,0.650026982,64.36052512,65.3629091,17.97819004,35.25821825,7.046391957,0.91722659,0.718513185,7.628258993,8.950517209
387,Brazil,Right-footed,No,16.70877988,9.751784556,34.11218903,0.519039648,0.188479964,0.647375214,61.83782755,38.03872179,16.56860432,32.28228043,9.702031505,0.67626201,0.652373746,6.367834078,10.34132326
388,Brazil,Right-footed,No,24.3808542,6.922123728,35.93057838,0.642406104,0.153788343,0.838833778,70.78143063,58.37876025,12.83664355,56.09520666,3.974942069,0.666581515,0.980557443,7.628677366,4.689550576
389,England,Right-footed,No,19.75211919,9.771964492,25.22402904,0.552616065,0.244509921,0.661497819,78.61636124,61.4304877,20.72918235,42.27495876,4.338589737,0.523394791,0.73667273,7.878300267,9.169048104
390,Brazil,Left-footed,Yes,12.11548172,11.32611074,19.72607491,0.598554773,0.251762467,0.738298898,71.39060399,68.49611989,22.92649718,46.35967751,2.644064536,0.714922179,0.79032399,8.666358863,7.463721722
391,England,Left-footed,Yes,10.50792664,10.46144654,28.219805,0.654628425,0.107690607,0.714125714,54.23003518,66.92857584,22.57441798,31.77923988,5.60117092,0.727228039,0.901083974,9.565589938,8.333275791
392,France,Right-footed,No,17.45959586,9.521822093,20.25599241,0.600642227,0.153524457,0.486943352,61.97175556,65.82571319,24.09962626,27.80715533,7.323397053,0.82154931,1,7.156014837,10.11990034
393,France,Left-footed,Yes,8.398833965,11.20002407,39.09371073,0.556361411,0.125173537,0.776820722,69.26027136,52.00059493,21.62170105,34.30550226,7.205717156,0.610092157,0.675551355,4.38444687,5.611626697
394,England,Right-footed,Yes,24.15729383,11.50788677,25.95574732,0.58903902,0.167498803,0.721539651,69.24334396,40.91997863,17.33637251,38.75978613,7.298683822,0.597971321,0.844982721,6.309791806,5.974711117
395,France,Right-footed,Yes,20.8972006,12.14647697,22.44274914,0.591163704,0.195828102,0.750826864,89.72542177,56.06947243,24.19831932,29.35779993,4.177886338,0.795096263,0.729244771,7.088125135,4.129140081
396,France,Right-footed,No,12.65412174,9.946129663,26.29276214,0.562998897,0.127517739,1,56.14012058,70.01631825,13.2124123,39.90155191,8.606309485,0.850673007,0.74612097,3.328462488,6.901682116
397,France,Right-footed,Yes,6.434327355,7.498645759,15.57011597,0.574120394,0.153907009,0.491588706,75.05589242,73.93454528,15.49664309,23.11494812,7.479255036,0.592884765,0.727978798,9.77732904,10.66086469
